                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                0.63444,                0.38305,                0.98899,                0.98726,                0.98826,                0.99075,                 0.7668,                0.87314,                0.32774,                 1.1266,             0.00015107,             0.00015107,             0.00015107
                    110,                0.64359,                0.38768,                0.99287,                0.98789,                0.98204,                0.98962,                0.77149,                0.86928,                 0.3275,                 1.1264,              0.0001476,              0.0001476,              0.0001476
                    111,                0.63967,                0.38493,                0.99185,                0.99007,                0.98779,                0.99027,                0.76635,                0.87441,                0.32176,                 1.1415,             0.00014412,             0.00014412,             0.00014412
                    112,                0.63298,                 0.3794,                0.98779,                0.98817,                 0.9905,                0.98966,                0.77333,                0.86984,                0.32047,                 1.1294,             0.00014065,             0.00014065,             0.00014065
                    113,                0.62996,                0.38557,                0.98189,                0.98799,                0.98987,                 0.9896,                0.78897,                0.83942,                0.31186,                 1.0997,             0.00013718,             0.00013718,             0.00013718
                    114,                0.62919,                0.37649,                0.98188,                0.98691,                0.98772,                0.99018,                0.76714,                0.89357,                0.32716,                 1.1309,             0.00013371,             0.00013371,             0.00013371
                    115,                0.63845,                0.38608,                0.99246,                 0.9866,                0.98989,                0.98989,                0.76561,                0.89776,                0.32644,                 1.1449,             0.00013024,             0.00013024,             0.00013024
                    116,                0.62065,                 0.3783,                0.97961,                0.98686,                0.98544,                0.98851,                0.76589,                0.87396,                0.32699,                 1.1347,             0.00012677,             0.00012677,             0.00012677
                    117,                0.62143,                0.37505,                0.98401,                0.98622,                0.98853,                0.98948,                0.76187,                 0.8856,                0.32458,                 1.1184,             0.00012329,             0.00012329,             0.00012329
                    118,                0.62242,                0.37308,                  0.975,                0.98618,                0.98751,                 0.9897,                 0.7781,                0.85973,                0.31682,                 1.0778,             0.00011982,             0.00011982,             0.00011982
                    119,                0.61782,                0.36938,                0.98007,                0.98647,                0.98754,                0.98917,                0.75769,                0.86898,                0.32035,                 1.1025,             0.00011635,             0.00011635,             0.00011635
