                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                0.59898,                 0.3656,                0.97064,                0.98761,                0.99108,                 0.9902,                0.77261,                0.88534,                0.31556,                 1.1207,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    128,                0.59211,                0.35967,                0.97173,                0.98762,                0.99125,                0.99056,                0.77491,                 0.8778,                0.31401,                 1.1286,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    129,                0.60662,                0.36354,                0.98029,                0.98734,                0.99016,                0.99038,                0.78435,                0.85293,                0.30797,                 1.1203,             8.1635e-05,             8.1635e-05,             8.1635e-05
                    130,                0.59586,                0.35615,                0.97202,                0.98489,                0.98931,                0.98913,                0.77606,                0.86381,                0.32005,                 1.1318,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    131,                0.59347,                0.36017,                0.96992,                0.98719,                0.98868,                0.98921,                0.78062,                0.85253,                0.30889,                 1.1319,             7.4692e-05,             7.4692e-05,             7.4692e-05
                    132,                0.60004,                0.36249,                0.97382,                 0.9858,                0.98901,                0.98828,                0.77726,                0.85295,                0.31153,                 1.1383,              7.122e-05,              7.122e-05,              7.122e-05
                    133,                0.58502,                0.34968,                0.96744,                0.98361,                0.98928,                0.98806,                0.77647,                0.85837,                0.31384,                  1.139,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    134,                0.58903,                0.35573,                0.96967,                 0.9854,                 0.9891,                0.98888,                0.77353,                0.86743,                0.31691,                 1.1602,             6.4277e-05,             6.4277e-05,             6.4277e-05
                    135,                0.58899,                0.35785,                0.97057,                0.98829,                0.98796,                0.98885,                0.77406,                0.85473,                0.31334,                 1.1426,             6.0806e-05,             6.0806e-05,             6.0806e-05
                    136,                0.59709,                0.35648,                0.97366,                0.98776,                0.98731,                 0.9897,                0.77873,                0.85547,                0.31078,                 1.1319,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    137,                0.58901,                0.35363,                0.96812,                0.98742,                0.98864,                0.98876,                0.77496,                0.85732,                0.31038,                 1.1331,             5.3862e-05,             5.3862e-05,             5.3862e-05
                    138,                0.58479,                0.34864,                0.96927,                 0.9876,                0.98948,                0.98926,                0.77819,                0.86298,                 0.3088,                 1.1318,             5.0391e-05,             5.0391e-05,             5.0391e-05
                    139,                0.58687,                0.34856,                0.97118,                0.98518,                0.99016,                0.98856,                0.77701,                0.85288,                0.30999,                 1.1535,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    140,                0.58081,                0.34944,                0.96476,                0.98498,                0.99014,                0.98921,                0.77906,                0.86497,                0.30857,                 1.1267,             4.3448e-05,             4.3448e-05,             4.3448e-05
                    141,                0.50292,                0.28701,                0.91058,                0.98622,                0.98746,                0.98764,                0.77473,                0.86019,                0.30795,                 1.1519,             3.9976e-05,             3.9976e-05,             3.9976e-05
                    142,                0.48695,                0.26486,                0.90343,                0.98594,                0.98791,                0.98799,                0.78164,                0.85396,                0.31078,                 1.1507,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    143,                0.47524,                0.26112,                0.89614,                0.98409,                0.98629,                0.98725,                0.77994,                0.85314,                0.31076,                 1.1716,             3.3033e-05,             3.3033e-05,             3.3033e-05
                    144,                0.47189,                0.25939,                0.90174,                0.98445,                 0.9879,                0.98737,                0.78103,                0.84925,                0.31126,                 1.1619,             2.9561e-05,             2.9561e-05,             2.9561e-05
                    145,                0.46232,                0.25499,                0.89553,                0.98547,                 0.9868,                0.98717,                0.78041,                0.84985,                0.31231,                 1.1518,              2.609e-05,              2.609e-05,              2.609e-05
                    146,                0.45894,                0.25694,                0.88926,                0.98664,                0.99012,                0.98854,                0.78161,                  0.852,                0.30739,                 1.1468,             2.2618e-05,             2.2618e-05,             2.2618e-05
                    147,                0.46142,                0.25617,                0.89435,                0.98518,                0.98817,                0.98731,                0.77954,                 0.8525,                0.31041,                 1.1546,             1.9146e-05,             1.9146e-05,             1.9146e-05
                    148,                0.45592,                 0.2523,                0.89045,                 0.9845,                 0.9886,                0.98733,                0.77684,                0.85581,                0.31106,                 1.1497,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    149,                0.46959,                 0.2589,                0.89889,                0.98598,                 0.9885,                0.98797,                0.77768,                0.85454,                0.31137,                 1.1586,             1.2203e-05,             1.2203e-05,             1.2203e-05
                    150,                0.45865,                0.25121,                0.89056,                0.98611,                0.98888,                0.98822,                0.78092,                0.85248,                0.30941,                 1.1549,             8.7316e-06,             8.7316e-06,             8.7316e-06
