                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                0.98086,                0.83026,                 1.2868,                0.95576,                0.95789,                0.98495,                0.75699,                0.88825,                0.43258,                 1.2559,             0.00020661,             0.00020661,             0.00020661
                     94,                0.99073,                0.83248,                 1.2866,                0.90225,                0.91924,                0.97058,                0.73554,                0.93932,                0.51902,                 1.2754,             0.00020314,             0.00020314,             0.00020314
                     95,                0.99023,                0.82839,                 1.2868,                0.91996,                 0.9418,                 0.9774,                0.74059,                0.92797,                0.49735,                 1.2954,             0.00019967,             0.00019967,             0.00019967
                     96,                0.99346,                0.84048,                 1.2954,                0.95122,                0.94431,                0.98141,                0.75423,                0.89223,                0.44409,                 1.2726,              0.0001962,              0.0001962,              0.0001962
                     97,                0.98622,                 0.8071,                 1.2791,                0.86295,                0.87547,                0.94077,                0.71872,                0.90158,                0.61633,                 1.2634,             0.00019273,             0.00019273,             0.00019273
                     98,                 0.9863,                0.81736,                  1.287,                0.93511,                0.95207,                0.98273,                0.75602,                0.87541,                0.45194,                 1.2785,             0.00018925,             0.00018925,             0.00018925
                     99,                0.97491,                0.80204,                 1.2756,                0.89123,                0.94411,                0.97093,                0.74878,                0.87132,                0.49443,                 1.2727,             0.00018578,             0.00018578,             0.00018578
                    100,                 0.9745,                0.82998,                 1.2862,                0.95366,                0.95847,                0.98583,                0.75403,                0.87896,                0.43411,                  1.284,             0.00018231,             0.00018231,             0.00018231
                    101,                0.97437,                0.80089,                 1.2751,                0.92675,                 0.9264,                0.97597,                0.73892,                0.89956,                0.48729,                 1.3048,             0.00017884,             0.00017884,             0.00017884
                    102,                0.98663,                0.79387,                 1.2815,                0.76564,                 0.8457,                0.85934,                0.65073,                0.95993,                0.79784,                 1.2783,             0.00017537,             0.00017537,             0.00017537
                    103,                0.96876,                0.78855,                 1.2762,                0.95669,                0.96956,                0.98719,                0.75786,                0.89138,                0.41671,                 1.2639,              0.0001719,              0.0001719,              0.0001719
                    104,                0.96159,                0.79519,                 1.2694,                0.95454,                0.95767,                0.98742,                0.75795,                0.88504,                0.42378,                 1.2727,             0.00016843,             0.00016843,             0.00016843
                    105,                0.97676,                0.80728,                 1.2798,                0.92602,                0.92774,                0.97392,                0.74982,                 0.8841,                 0.4844,                 1.2704,             0.00016495,             0.00016495,             0.00016495
                    106,                0.98671,                0.81193,                 1.2838,                0.92889,                0.95597,                 0.9803,                0.74696,                0.92713,                0.45731,                 1.2696,             0.00016148,             0.00016148,             0.00016148
                    107,                0.97684,                0.79963,                 1.2954,                0.95256,                 0.9707,                0.98562,                0.75936,                 0.8735,                0.40822,                 1.2795,             0.00015801,             0.00015801,             0.00015801
                    108,                0.94942,                0.77247,                 1.2676,                0.94729,                0.94936,                0.98355,                0.74821,                0.89003,                0.44363,                 1.3059,             0.00015454,             0.00015454,             0.00015454
                    109,                0.96343,                0.79088,                  1.276,                0.92586,                0.91839,                0.97192,                0.74379,                0.87515,                0.48349,                  1.282,             0.00015107,             0.00015107,             0.00015107
                    110,                0.97346,                0.78449,                 1.2772,                 0.9322,                0.94515,                0.97854,                 0.7402,                0.90835,                0.45339,                 1.3006,              0.0001476,              0.0001476,              0.0001476
                    111,                0.96221,                0.78649,                  1.265,                0.94834,                0.94287,                 0.9846,                 0.7685,                0.85974,                0.43581,                 1.2527,             0.00014412,             0.00014412,             0.00014412
